SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,4847TI(4),7/1/2010,,396,Microelectronics Technology,Taiwan,ASIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,20,4095.00,3157.50,18750.00,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,20,5374.69,1253.45,82424.80,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,INT,2,4777.48,1114.18,7326.60,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,INT,2,995.32,232.12,1526.40,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,INT,5,1492.97,348.18,5723.95,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,5,12540.94,2924.71,48081.15,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,INT,1,11107.45,2559.75,8547.70,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,APL-100-TFW,APL-TERM,APLAC Time-Domain Simulator; Term/Floating/Win,000-2300-00,INT,5,5573.75,1299.87,21369.40,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-P0W,MWO-PURC,MWO Linear & Layout; Purchase/WAN WW/Win,300-4015-00,AWR,2,733.50,580.50,306.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-P0W,MWO-PURC,"MWO Linear, EMSight, & Layout; Purchase/WAN WW/Win",300-4015-00,AWR,2,1100.00,870.50,459.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-P0W,MWO-PURC,MWO for MIC/PCB; Purchase/WAN WW/Win,300-4015-00,AWR,2,1466.50,1160.00,613.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,MISC,Upgradefrom MWO-226 to MWO-225-POW,300-4015-00,AWR,2,550.00,435.00,230.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,VSS-250-P0W,VSS-PURC,VSS for Communication Signals; Purchase/WAN WW/Win,300-4020-00,AWR,1,1100.00,870.00,230.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,ANO-229-P0W,ANO-PURC,Full Analog Office with Silicon Libraries. Perpetual WW WAN for Win.,300-4005-00,AWR,1,4125.00,3263.00,862.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-P0W,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/WAN WW/Win,300-4000-00,AWR,1,917.00,726.00,191.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,FIL-100-P0W,FIL-PURC,Nuhertz Filter Synthesis; Purchase/WAN WW/Win,300-4000-00,AWR,1,458.00,362.00,96.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,NXG-100-P0W,NXG-PURC,ACS NETEX-G Extraction Wizard; Purchase/WAN WW/Win,300-4400-00,AWR,1,336.00,266.00,70.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-M0W,MWO-MAIN,MWO Linear & Layout; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,1004.50,0.00,2009.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-M0W,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/WAN WW/Win",000-2301-00,AWR,2,1506.50,0.00,3013.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,2009.00,0.00,4018.00,Normal
Invoice,5516CTC-10,7/1/2010,,8813,Honeywell,United States,NORTH AMERICA,MWO-226-M0W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,753.50,0.00,1507.00,Normal
