SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7933TD-10,10/1/2013,,10030073,Wavestream,US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,3M Term/RID#20086  11/1/13 to 1/31/14,000-2300-00,AWR,7,4200.00,746.39,24175.27,Normal
Invoice,7933TD-10,10/1/2013,,10030073,Wavestream,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,3M Term/RID#20087  11/1/13 to 1/31/14,000-2300-00,AWR,2,3150.00,559.80,5180.40,Normal
Invoice,7933TD-10,10/1/2013,,10030073,Wavestream,US,NORTH AMERICA,ACE-100-TFW,ACE-TERM,3M Term/RID#20088  11/1/13 to 1/31/14,000-2300-00,AWR,2,700.00,124.40,1151.20,Normal
Invoice,7933TD-10,10/1/2013,,10030073,Wavestream,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,3M Term/RID#20089  11/1/13 to 1/31/14,000-2300-00,AWR,1,3150.00,559.80,2590.20,Normal
Invoice,7933TD-10,10/1/2013,,10030073,Wavestream,US,NORTH AMERICA,FIL-300-TFW,FIL-TERM,3M Term/RID#20090  11/1/13 to 1/31/14,000-2300-00,AWR,1,1174.99,208.81,966.18,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,MWO-226-MFW,MWO-MAIN,3M Maint/RID#12718  2012.11.01 to 2013.01.31,300-4100-00,RES20,2,1380.00,0.00,2760.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,MWO-136-MFW,MWO-MAIN,3M Maint/RID#20209  2012.11.01 to 2013.01.31,300-4100-00,RES20,3,1160.00,0.00,3480.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,MWO-136-MFW,MWO-MAIN,3M Maint/RID#20203  2012.11.01 to 2013.01.31,300-4100-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,APL-100-MFW,APL-MAIN,3M Maint/RID#20204  2012.11.01 to 2013.01.31,300-4100-00,RES20,1,640.00,0.00,640.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,VSS-350-MFW,VSS-MAIN,3M Maint/RID#20205  2012.11.01 to 2013.01.31,300-4100-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,ACE-100-MFW,ACE-MAIN,3M Maint/RID#20206  2012.11.01 to 2013.01.31,300-4100-00,RES20,1,300.00,0.00,300.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,TSW-100-MFW,TSW-MAIN,3M Maint/RID#20207  2012.11.01 to 2013.01.31,300-4100-00,RES20,1,240.00,0.00,240.00,Normal
Invoice,7984MI-9,10/1/2013,7396,3108,Tait Electronics Ltd.,AUSTRALIA,AUSTRALIA,WIQ-100-MFW,WIQ-MAIN,3M Maint/RID#20208  2012.11.01 to 2013.01.31,300-4100-00,RES20,1,360.00,0.00,360.00,Normal
Invoice,8037TD(3),10/1/2013,,10567,"Eta Devices, Inc.",US,EUROPE,MWO-246-TLW,MWO-TERM,12M Term/RID#20347  10/28/13 to 10/28/14,000-2300-00,AWR,2,17700.00,8850.00,17700.00,Normal
Invoice,8342CIUP 19/36,10/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade MWO-226-PLW/RID#14545 & ACE-100-PL to MWO-449-PFW/RID#17878,300-4000-00,INT,1,1664.00,348.57,1315.42,Normal
Invoice,8342CIUP 19/36,10/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade VSS-250-PLM/RID#14546 to VSS-350-PFW/RID#21038,300-4000-00,INT,1,511.41,218.81,292.60,Normal
Invoice,8342CIUP 19/36,10/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,1M Maint/RID#21037 poc 2013.10.01 to 2013.10.31,000-2301-00,INT,1,1270.13,0.00,1270.13,Normal
Invoice,8342CIUP 19/36,10/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,1M Maint/RID#21038 poc 2013.10.01 to 2013.10.31,000-2301-00,INT,1,506.83,0.00,506.83,Normal
Invoice,8344CI-19,10/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21041,300-4000-00,INT,1,3079.92,923.98,2155.94,Normal
Invoice,8344CI-19,10/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-MFW,MWO-MAIN,1M Maint/RID#21041 2013.10.01 to 2013.10.31,000-2301-00,INT,1,1080.99,0.00,1080.99,Normal
Invoice,8344CI-19,10/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21042,300-4000-00,INT,1,1759.41,527.82,1231.59,Normal
Invoice,8344CI-19,10/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-250-MFW,VSS-MAIN,1M Maint/RID#21042 2013.10.01 to 2013.10.31,000-2301-00,INT,1,614.53,0.00,614.53,Normal
Invoice,8977TI 2/2,10/1/2013,2343,9508,VIPer RF Ltd,United Kingdom,EUROPE,XEM-100-TLW,XEM-TERM,6M Term/RID#22766 poc 2013/09/26 to 2014/03/26,000-2300-00,EUR,1,6379.16,1594.79,4784.37,Normal
Invoice,8993TI 3/12,10/1/2013,,541,"RF Micro Devices, Inc.",US,NORTH AMERICA,MWO-228-T5W,MWO-TERM,45D Term/RID#22802 7/2/13 to 8/16/13,300-4200-00,AWR,1,4050.00,810.00,3240.00,Normal
Invoice,8993TI 3/12,10/1/2013,,541,"RF Micro Devices, Inc.",US,NORTH AMERICA,MWO-228-T5W,MWO-TERM,15D Term/RID#22803 5/1/13 to 5/16/13,300-4200-00,AWR,2,520.00,0.00,1040.00,Normal
Invoice,8993TI 3/12,10/1/2013,,541,"RF Micro Devices, Inc.",US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,3M Term/RID#22804 10/1/13 to 12/31/13,000-2300-00,AWR,6,4200.00,840.00,20160.00,Normal
Invoice,8993TI 3/12,10/1/2013,,541,"RF Micro Devices, Inc.",US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,3M Term/RID#22805 10/1/13 to 12/31/13,000-2300-00,AWR,1,3150.00,630.00,2520.00,Normal
Invoice,9000TI 3/12,10/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,MWO-229-TFW,MWO-TERM,3M Term/RID#21931 10/1/13 to 12/31/13,000-2300-00,EUR,1,6400.00,3208.88,3191.12,Normal
Invoice,9000TI 3/12,10/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,APL-200-TFW,APL-TERM,3M Term/RID#17661 10/1/13 to 12/31/13,000-2300-00,EUR,1,4100.00,2055.69,2044.31,Normal
Invoice,9000TI 3/12,10/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,VSS-350-TFW,VSS-TERM,3M Term/RID#17662 10/1/13 to 12/31/13,000-2300-00,EUR,1,3650.00,1830.06,1819.94,Normal
Invoice,9000TI 3/12,10/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,FIL-300-TFW,FIL-TERM,3M Term/RID#17663 10/1/13 to 12/31/13,000-2300-00,EUR,1,1525.00,764.61,760.39,Normal
Invoice,9000TI 3/12,10/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,XEM-100-TFW,XEM-TERM,3M Term/RID#17664 10/1/13 to 12/31/13,000-2300-00,EUR,1,4100.00,2055.69,2044.31,Normal
