SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,4197LD(3)D,7/1/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,NOTE,MISC,4th quarterly payment of yr 3.,300-4000-00,,1,0.00,0.00,0.00,Normal
Invoice,4197LD(3)D,7/1/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,MWO-228-T3W,MWO-TERM,MWO for MMIC; Term/WAN 3 TZ/Win,000-2300-00,AWR,2,5005.00,750.75,8508.50,Normal
Invoice,4197LD(3)D,7/1/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,MWO-225-T3W,MWO-TERM,MWO for MIC/PCB; Term/WAN 3 TZ/Win,000-2300-00,AWR,3,3640.00,546.00,9282.00,Normal
Invoice,4197LD(3)D,7/1/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,MWO-105-T3W,MWO-TERM,MWO Linear & Layout; Term/WAN 3 TZ/Win,000-2300-00,AWR,1,1820.00,273.00,1547.00,Normal
Invoice,4197LD(3)D,7/1/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,VSS-250-T3W,VSS-TERM,VSS for Communication Signals; Term/WAN 3 TZ/Win,000-2300-00,AWR,1,2730.00,409.50,2320.50,Normal
Invoice,4197LD(3)D,7/1/2009,,306,Aeroflex (Main Office),United States,NORTH AMERICA,MOD-100-T3W,,Modelithics CLR Model Library; Term 3-TZ WAN for Win.,300-4420-00,,1,1516.75,227.57,1289.18,Normal
Invoice,4847TI(3),7/1/2009,,396,Microelectronics Technology,"Taiwan,",ASIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,20,4095.00,3157.50,18750.00,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,20,5374.69,1253.45,82424.80,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,INT,2,4777.48,1114.18,7326.60,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,INT,2,995.32,232.12,1526.40,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,INT,5,1492.97,348.18,5723.95,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,5,12540.94,2924.71,48081.15,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,INT,1,11107.45,2559.75,8547.70,Normal
Invoice,5150TMI-3,7/1/2009,1541,551,Rohde & Schwarz,Germany,EUROPE,APL-100-TFW,APL-TERM,APLAC Time-Domain Simulator; Term/Floating/Win,000-2300-00,INT,5,5573.75,1299.87,21369.40,Normal
Invoice,5466TD-FEE,7/1/2009,,9180,Ubidyne Inc.,Germany,NORTH AMERICA,ADMIN FEE,MISC,Cancellation Fee for remaining term re Inv 5466TD(1-3)ABCD,000-2300-00,AWR,1,22000.00,0.00,22000.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-P0W,MWO-PURC,MWO Linear & Layout; Purchase/WAN WW/Win,000-2300-00,AWR,2,733.50,580.50,306.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-P0W,MWO-PURC,"MWO Linear, EMSight, & Layout; Purchase/WAN WW/Win",000-2300-00,AWR,2,1100.00,870.50,459.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-P0W,MWO-PURC,MWO for MIC/PCB; Purchase/WAN WW/Win,000-2300-00,AWR,2,1466.50,1160.00,613.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade from MWO-226-to MWO-225-P0W,000-2300-00,,2,550.00,435.00,230.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,VSS-250-P0W,VSS-PURC,VSS for Communication Signals; Purchase/WAN WW/Win,000-2300-00,AWR,1,1100.00,870.00,230.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,ANO-229-P0W,ANO-PURC,Full Analog Office w/Silicon Libraries Purchase/WAN WW/Win,000-2300-00,,1,4125.00,3263.00,862.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-P0W,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/WAN WW/Win,000-2300-00,AWR,1,917.00,726.00,191.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,FIL-100-P0W,FIL-PURC,Nuhertz Filter Synthesis; Purchase/WAN WW/Win,000-2300-00,AWR,1,458.00,362.00,96.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,NXG-100-P0W,NXG-PURC,ACS NETEX-G Extraction Wizard; Purchase/WAN WW/Win,300-4400-00,AWR,1,336.00,266.00,70.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-M0W,MWO-MAIN,MWO Linear & Layout; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,1004.50,0.00,2009.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-M0W,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/WAN WW/Win",000-2301-00,AWR,2,1506.50,0.00,3013.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,2009.00,0.00,4018.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-226-M0W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,753.50,0.00,1507.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,VSS-250-M0W,VSS-MAIN,VSS for Communication Signals; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,1507.00,0.00,1507.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,ANO-229-M0W,ANO-MAIN,ANO for RFIC; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,5650.00,0.00,5650.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-M0W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,1256.00,0.00,1256.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,FIL-100-M0W,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,628.00,0.00,628.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,NXG-100-M0W,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/WAN WW/Win,300-4410-00,AWR,1,460.00,0.00,460.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-T0W,MWO-TERM,MWO Linear & Layout; Term/WAN WW/Win,000-2300-00,AWR,3,1960.00,0.00,5880.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-T0W,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/WAN WW/Win",000-2300-00,AWR,1,2940.00,0.00,2940.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,1,4410.00,0.00,4410.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,VSS-250-T0W,VSS-TERM,VSS for Communication Signals; Term/WAN WW/Win,000-2300-00,AWR,1,2940.00,0.00,2940.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,ANO-229-T0W,ANO-TERM,ANO for RFIC; Term/WAN WW/Win,000-2300-00,AWR,1,11025.00,0.00,11025.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-T0W,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/WAN WW/Win,000-2300-00,AWR,1,2940.00,0.00,2940.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MGC-100-T0W,MGC-TERM,AWR Connected&trade; for Mentor Graphics; Term/WAN WW/Win,000-2300-00,AWR,1,4900.00,0.00,4900.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,XEM-100-T0W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN WW/Win,000-2300-00,AWR,1,4900.00,0.00,4900.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade from MWO-225-PFW to MWO-225-P0W,000-2300-00,,1,1500.00,1187.00,313.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade from VSS-350-PFW to VSS-350-P0w,000-2300-00,,1,1333.00,1055.00,278.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade from MWO-225-PLW to MWO-225-P0W,000-2300-00,,2,2475.00,1958.00,1034.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade from MWO-100-PLW to MWO-100-P0W,000-2300-00,,1,550.00,435.00,115.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,2260.00,0.00,2260.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,VSS-350-M0W,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,2009.00,0.00,2009.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,2260.00,0.00,4520.00,Normal
Invoice,5516CTC-6,7/1/2009,,8813,Honeywell,United States,NORTH AMERICA,MWO-100-M0W,MWO-MAIN,MWO Linear; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,500.00,0.00,500.00,Normal
Invoice,6469TI-1,7/1/2009,2343,10038,Amplifier Technology,United Kingdom,EUROPE,NOTE,MISC,3 year term with quarterly payment each year,300-4000-00,,1,0.00,0.00,0.00,Normal
Invoice,6469TI-1,7/1/2009,2343,10038,Amplifier Technology,United Kingdom,EUROPE,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win RID #16162,000-2300-00,INT,2,2821.24,0.00,5642.48,Normal
Invoice,6509TD-1,7/1/2009,,10030073,Wavestream,United States,NORTH AMERICA,NOTE,MISC,3 year term with quarterly payments each year. 1st of 12 invoices,300-4000-00,,1,0.00,0.00,0.00,Normal
Invoice,6509TD-1,7/1/2009,,10030073,Wavestream,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win RID#16278,000-2300-00,AWR,5,4200.00,792.92,17035.40,Normal
Invoice,6509TD-1,7/1/2009,,10030073,Wavestream,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win RID#16279,000-2300-00,AWR,2,3950.00,745.72,6408.56,Normal
Invoice,6509TD-1,7/1/2009,,10030073,Wavestream,United States,NORTH AMERICA,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/Win RID#16820,000-2300-00,AWR,1,2100.00,396.46,1703.54,Normal
Return,5466TD-RETURN,7/1/2009,,9180,Ubidyne Inc.,Germany,NORTH AMERICA,NOTE,MISC,Return posted invoice - customer cancelled re Rick,300-4000-00,,0,0.00,0.00,0.00,Normal
Return,5466TD-RETURN,7/1/2009,,9180,Ubidyne Inc.,Germany,NORTH AMERICA,MWO-229-T0W,MWO-TERM,MWO for MMIC & Modules; Term/WAN WW/Win,000-2300-00,AWR,2,66150.00,31150.00,70000.00,Normal
