SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7345TD-12,7/1/2013,,1200,API Technologies,US,NORTH AMERICA,MWO-226-TFW,MWO-TERM,3M Term/ID#18527  07/01/13 to 09/30/13,000-2300-00,AWR,2,3325.00,498.75,5652.50,Normal
Invoice,7345TD-12,7/1/2013,,1200,API Technologies,US,NORTH AMERICA,MWO-246-TFW,MWO-TERM,3M Term/RID#18528  07/01/13 to 09/30/13,000-2300-00,AWR,1,4900.00,735.00,4165.00,Normal
Invoice,7345TD-12,7/1/2013,,1200,API Technologies,US,NORTH AMERICA,VSS-150-TFW,VSS-TERM,3M Term/RID#18529  07/01/13 to 09/30/13,000-2300-00,AWR,1,1050.00,157.50,892.50,Normal
Invoice,7345TD-12,7/1/2013,,1200,API Technologies,US,NORTH AMERICA,FIL-100-TFW,FIL-TERM,3M Term/RID#18530  07/01/13 to 09/30/13,000-2300-00,AWR,1,875.00,131.25,743.75,Normal
Invoice,7933TD-9,7/1/2013,,10030073,Wavestream,US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,3M Term/RID#20086  8/1/13 to 10/30/13,000-2300-00,AWR,7,4200.00,746.39,24175.27,Normal
Invoice,7933TD-9,7/1/2013,,10030073,Wavestream,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,3M Term/RID#20087  8/1/13 to 10/30/13,000-2300-00,AWR,2,3150.00,559.80,5180.40,Normal
Invoice,7933TD-9,7/1/2013,,10030073,Wavestream,US,NORTH AMERICA,ACE-100-TFW,ACE-TERM,3M Term/RID#20088  8/1/13 to 10/30/13,000-2300-00,AWR,2,700.00,124.40,1151.20,Normal
Invoice,7933TD-9,7/1/2013,,10030073,Wavestream,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,3M Term/RID#20089  8/1/13 to 10/30/13,000-2300-00,AWR,1,3150.00,559.80,2590.20,Normal
Invoice,7933TD-9,7/1/2013,,10030073,Wavestream,US,NORTH AMERICA,FIL-300-TFW,FIL-TERM,3M Term/RID#20090  8/1/13 to 10/30/13,000-2300-00,AWR,1,1174.99,208.81,966.18,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-226-MFW,MWO-MAIN,3M Maint/RID#12718  2012.08.01 to 2012.10.31,300-4100-00,RES20,2,1380.00,0.00,2760.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-136-MFW,MWO-MAIN,3M Maint/RID#20209  2012.08.01 to 2012.10.31,300-4100-00,RES20,3,1160.00,0.00,3480.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-136-MFW,MWO-MAIN,3M Maint/RID#20203  2012.08.01 to 2012.10.31,300-4100-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,APL-100-MFW,APL-MAIN,3M Maint/RID#20204  2012.08.01 to 2012.10.31,300-4100-00,RES20,1,640.00,0.00,640.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,VSS-350-MFW,VSS-MAIN,3M Maint/RID#20205  2012.08.01 to 2012.10.31,300-4100-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,ACE-100-MFW,ACE-MAIN,3M Maint/RID#20206  2012.08.01 to 2012.10.31,300-4100-00,RES20,1,300.00,0.00,300.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,TSW-100-MFW,TSW-MAIN,3M Maint/RID#20207  2012.08.01 to 2012.10.31,300-4100-00,RES20,1,240.00,0.00,240.00,Normal
Invoice,7984MI-8,7/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,WIQ-100-MFW,WIQ-MAIN,3M Maint/RID#20208  2012.08.01 to 2012.10.31,300-4100-00,RES20,1,360.00,0.00,360.00,Normal
Invoice,8342CIUP 16/36,7/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade MWO-226-PLW/RID#14545 & ACE-100-PL to MWO-449-PFW/RID#17878,300-4000-00,INT,1,1606.59,336.55,1270.04,Normal
Invoice,8342CIUP 16/36,7/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade VSS-250-PLM/RID#14546 to VSS-350-PFW/RID#21038,300-4000-00,INT,1,493.77,211.26,282.50,Normal
Invoice,8342CIUP 16/36,7/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,1M Maint/RID#21037  2013.07.01 to 2013.07.31,000-2301-00,INT,1,1226.31,0.00,1226.31,Normal
Invoice,8342CIUP 16/36,7/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,1M Maint/RID#21038 poc 2013.07.01 to 2013.07.31,000-2301-00,INT,1,489.35,0.00,489.35,Normal
Invoice,8344CI-16,7/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21041,300-4000-00,INT,1,2973.66,892.10,2081.56,Normal
Invoice,8344CI-16,7/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-MFW,MWO-MAIN,1M Maint/RID#21041  7/1/13 to 7/31/13,000-2301-00,INT,1,1043.69,0.00,1043.69,Normal
Invoice,8344CI-16,7/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21042,300-4000-00,INT,1,1698.71,509.61,1189.10,Normal
Invoice,8344CI-16,7/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-250-MFW,VSS-MAIN,1M Maint/RID#21042  7/1/13 to 7/31/13,000-2301-00,INT,1,593.33,0.00,593.33,Normal
Invoice,8853MI 2/2,7/1/2013,8930,10319-KK,Toshiba R&D Center,JAPAN,ASIA,MWO-125-MLW,MWO-MAIN,6M Maint/RID#18466  2013/07/31 to 2014/01/31,000-2301-00,JAP,1,2244.44,0.00,2244.44,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,MWO-229-TFW,MWO-TERM,3M Term/RID#21931 7/1/13 to 9/30/13,000-2300-00,EUR,1,6400.00,3208.88,3191.12,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,APL-200-TFW,APL-TERM,3M Term/RID#17661 7/1/13 to 9/30/13,000-2300-00,EUR,1,4100.00,2055.69,2044.31,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,VSS-350-TFW,VSS-TERM,3M Term/RID#17662 7/1/13 to 9/30/13,000-2300-00,EUR,1,3650.00,1830.06,1819.94,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,FIL-300-TFW,FIL-TERM,3M Term/RID#17663 7/1/13 to 9/30/13,000-2300-00,EUR,1,1525.00,764.61,760.39,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,XEM-100-TFW,XEM-TERM,3M Term/RID#17664 7/1/13 to 9/30/13,000-2300-00,EUR,1,4100.00,2055.69,2044.31,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,TSW-100-TFW,TSW-TERM,3M Term/RID#17665 7/1/13 to 9/30/13,000-2300-00,EUR,1,775.00,388.57,386.43,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,MWO-229-TFW,MWO-TERM,3M Term/RID#21943 7/1/13 to 9/30/13,000-2300-00,EUR,1,6400.00,4557.67,1842.33,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,APL-200-TFW,APL-TERM,3M Term/RID#17673 7/1/13 to 9/30/13,000-2300-00,EUR,1,4100.00,2919.76,1180.24,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,VSS-350-TFW,VSS-TERM,3M Term/RID#17674 7/1/13 to 9/30/13,000-2300-00,EUR,1,3650.00,2599.30,1050.70,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,FIL-300-TFW,FIL-TERM,3M Term/RID#17675 7/1/13 to 9/30/13,000-2300-00,EUR,1,1525.00,1086.01,438.99,Normal
Invoice,9000TI 2/12,7/1/2013,,562,SAAB Avitronics.,Sweden,EUROPE,XEM-100-TFW,XEM-TERM,3M Term/RID#17676 7/1/13 to 9/30/13,000-2300-00,EUR,1,4100.00,2919.76,1180.24,Normal
Invoice,8553TI(2),7/2/2013,2343,8379,NVIDIA,UNITED KINGDOM,EUROPE,MWO-100-TFW,MWO-TERM,12M Term/RID#21569  1 AUG 2013 to 1 AUG 2014,000-2300-00,EUR,2,3552.58,0.00,7105.16,Normal
Invoice,8990TI 2/12.,7/3/2013,,210,Saab Microwave Systems,SWEDEN,EUROPE,APL-200-TFW,APL-TERM,3M Term/RID#22784 poc 2013/07/01 to 2013/09/30,000-2300-00,EUR,1,4100.00,1231.67,2868.33,Normal
Invoice,8990TI 2/12.,7/3/2013,,210,Saab Microwave Systems,SWEDEN,EUROPE,VSS-350-TFW,VSS-TERM,3M Term/RID#22785 poc 2013/07/01 to 2013/09/30,000-2300-00,EUR,1,3650.00,1096.50,2553.50,Normal
Invoice,8990TI 2/12.,7/3/2013,,210,Saab Microwave Systems,SWEDEN,EUROPE,XEM-100-TFW,XEM-TERM,3M Term/RID#22787 poc 2013/07/01 to 2013/09/30,000-2300-00,EUR,3,4100.00,1231.66,8605.02,Normal
Invoice,8990TI 2/12.,7/3/2013,,210,Saab Microwave Systems,SWEDEN,EUROPE,FIL-300-TFW,FIL-TERM,3M Term/RID#22786 poc 2013/07/01 to 2013/09/30,000-2300-00,EUR,1,1525.00,458.17,1066.83,Normal
Invoice,8990TI 2/12.,7/3/2013,,210,Saab Microwave Systems,SWEDEN,EUROPE,TSW-100-TFW,TSW-TERM,3M Term/RID#22788 poc 2013/07/01 to 2013/09/30,000-2300-00,EUR,1,775.00,232.84,542.16,Normal
Invoice,8990TI 2/12.,7/3/2013,,210,Saab Microwave Systems,SWEDEN,EUROPE,MWO-229-TFW,MWO-TERM,3M Term/RID#22783 poc 2013/07/01 to 2013/09/30,000-2300-00,EUR,6,6400.00,1922.64,26864.16,Normal
Invoice,7896TI(3),7/5/2013,1447,10502,Greenpeak Technologies,NETHERLANDS,EUROPE,MWO-246-TFW,MWO-TERM,3M Term/RID#19983  4 Aug 2013 to 4 Aug 2014,000-2300-00,RES30,1,16320.11,4896.03,11424.08,Normal
Invoice,7896TI(3),7/5/2013,1447,10502,Greenpeak Technologies,NETHERLANDS,EUROPE,MWO-100-TFW,MWO-TERM,3M Term/RID#19984  4 Aug 2013 to 4 Aug 2014,000-2300-00,RES30,1,2397.30,479.46,1917.84,Normal
Invoice,9126CD,7/9/2013,,10730,Space Exploration Technologies,US,NORTH AMERICA,VSS-250-PFW,VSS-PURC,VSS for Communication Signals; Purchase/Floating/RID#23159,300-4000-00,AWR,1,24000.00,2840.00,21160.00,Normal
Invoice,9126CD,7/9/2013,,10730,Space Exploration Technologies,US,NORTH AMERICA,VSS-250-MFW,VSS-MAIN,12M Maint/RID#23159  7/2/13 to 7/2/14,000-2301-00,AWR,1,4400.00,0.00,4400.00,Normal
Invoice,9127SD,7/9/2013,,3186,Honeywell FM&T,US,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day 20- Student Max.) 8/20 - 8/22,000-2302-00,AWR,3,2500.00,0.00,7500.00,Normal
Invoice,9128TD.,7/11/2013,,8873,Mustang Technology,US,NORTH AMERICA,MWO-126-TLW,MWO-TERM,12M Term/RID#23162  7/1/13 to 7/1/14,000-2300-00,AWR,1,8100.00,810.00,7290.00,Normal
Invoice,9128TD.,7/11/2013,,8873,Mustang Technology,US,NORTH AMERICA,MWO-226-UPG,,Upgrade from MWO-126-TLW/RID#23162 to MWO-226-TLW,000-2300-00,AWR,1,3700.00,370.00,3330.00,Normal
Invoice,9128TD.,7/11/2013,,8873,Mustang Technology,US,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200.00,0.00,200.00,Normal
Invoice,9129CDUP,7/11/2013,,10010034,Cobham Defense Electronics,US,NORTH AMERICA,MWO-226-UPG,,Upgrade from MWO-226-PFW/RID#5325 to WAN1/RID#23164,300-4000-00,AWR,2,3800.00,1140.00,5320.00,Normal
Invoice,9129CDUP,7/11/2013,,10010034,Cobham Defense Electronics,US,NORTH AMERICA,MWO-226-M1W,MWO-MAIN,upgrade Maint/RID#23174   7/02/13 to 6/17/14,000-2301-00,AWR,2,690.00,0.00,1380.00,Normal
Invoice,9130MD,7/11/2013,,37,"Mecury Systems, Inc.",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,12M Maint/RID#17534  3/28/13 to 10/31/13,000-2301-00,AWR,2,4063.34,0.00,8126.68,Normal
