SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,5064TI(4),10/1/2010,6763,9303,Motorola - FR,France,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,1,14759.70,0.00,14759.70,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-105-P0W,MWO-PURC,MWO Linear & Layout; Purchase/WAN WW/Win,300-4015-00,AWR,2,733.50,580.50,306.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-125-P0W,MWO-PURC,"MWO Linear, EMSight, & Layout; Purchase/WAN WW/Win",300-4015-00,AWR,2,1100.00,870.50,459.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-225-P0W,MWO-PURC,MWO for MIC/PCB; Purchase/WAN WW/Win,300-4015-00,AWR,2,1466.50,1160.00,613.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade Product from MWO-226 to MWO-225-POW,300-4015-00,AWR,2,550.00,435.00,230.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,VSS-250-P0W,VSS-PURC,VSS for Communication Signals; Purchase/WAN WW/Win,300-4020-00,AWR,1,1100.00,870.00,230.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,ANO-229-P0W,ANO-PURC,Full Analog Office with Silicon Libraries. Perpetual WW WAN for Win.,300-4005-00,AWR,1,4125.00,3263.00,862.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,HSP-100-P0W,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/WAN WW/Win,300-4000-00,AWR,1,917.00,726.00,191.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,FIL-100-P0W,FIL-PURC,Nuhertz Filter Synthesis; Purchase/WAN WW/Win,300-4000-00,AWR,1,458.00,362.00,96.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,NXG-100-P0W,NXG-PURC,ACS NETEX-G Extraction Wizard; Purchase/WAN WW/Win,300-4400-00,AWR,1,336.00,266.00,70.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-105-M0W,MWO-MAIN,MWO Linear & Layout; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,1004.50,0.00,2009.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-125-M0W,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/WAN WW/Win",000-2301-00,AWR,2,1506.50,0.00,3013.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,2009.00,0.00,4018.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-226-M0W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,753.50,0.00,1507.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,VSS-250-M0W,VSS-MAIN,VSS for Communication Signals; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,1507.00,0.00,1507.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,ANO-229-M0W,ANO-MAIN,ANO for RFIC; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,5650.00,0.00,5650.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,HSP-100-M0W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,1256.00,0.00,1256.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,FIL-100-M0W,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,628.00,0.00,628.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,NXG-100-M0W,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/WAN WW/Win,300-4410-00,AWR,1,460.00,0.00,460.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-105-T0W,MWO-TERM,MWO Linear & Layout; Term/WAN WW/Win,000-2300-00,AWR,3,1960.00,0.00,5880.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-125-T0W,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/WAN WW/Win",000-2300-00,AWR,1,2940.00,0.00,2940.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,1,4410.00,0.00,4410.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,VSS-250-T0W,VSS-TERM,VSS for Communication Signals; Term/WAN WW/Win,000-2300-00,AWR,1,2940.00,0.00,2940.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,ANO-229-T0W,ANO-TERM,ANO for RFIC; Term/WAN WW/Win,000-2300-00,AWR,1,11025.00,0.00,11025.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,HSP-100-T0W,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/WAN WW/Win,000-2300-00,AWR,1,2940.00,0.00,2940.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MGC-100-T0W,MGC-TERM,AWR Connected&trade; for Mentor Graphics; Term/WAN WW/Win,000-2300-00,AWR,1,4900.00,0.00,4900.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,XEM-100-T0W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN WW/Win,300-4000-00,AWR,1,4900.00,0.00,4900.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade Product MWO-225-FLW to MWO-225-P0W,300-4015-00,AWR,1,1500.00,1187.00,313.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade Product from VSS-350-PFW to VSS-350-P0W,300-4015-00,AWR,1,1333.00,1055.00,278.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade Product from MWO-225-PLW to MWO-225-P0W,300-4015-00,AWR,2,2475.00,1958.00,1034.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade Product from MWO-100-PLW to MWO-100-P0W,300-4015-00,AWR,1,550.00,435.00,115.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,2260.00,0.00,2260.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,VSS-350-M0W,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,2009.00,0.00,2009.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/Win,000-2301-00,AWR,2,2260.00,0.00,4520.00,Normal
Invoice,5516CTC-11,10/1/2010,,8813,Honeywell,US,NORTH AMERICA,MWO-100-M0W,MWO-MAIN,MWO Linear; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,500.00,0.00,500.00,Normal
Invoice,5822TI-3,10/1/2010,1541,8663,MicroGaN,Germany,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,RES30,1,9944.94,994.49,8950.45,Normal
Invoice,5890MD-3,10/1/2010,,8158,Phil Jobson Consulting,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,900.00,0.00,900.00,Normal
Invoice,5943TD-5,10/1/2010,,9574,Aquantia Corp,US,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,4750.00,950.00,3800.00,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,MWO-228-T3W,MWO-TERM,MWO for MMIC; Term/WAN 3 TZ/Win RID#16568,000-2300-00,AWR,2,5460.00,904.50,9111.00,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,MWO-225-T3W,MWO-TERM,MWO for MIC/PCB; Term/WAN 3 TZ/Win RID#16569,000-2300-00,AWR,3,4095.00,678.37,10249.89,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,MWO-105-T3W,MWO-TERM,MWO Linear & Layout; Term/WAN 3 TZ/Win RID#16570,000-2300-00,AWR,1,1820.00,301.50,1518.50,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,MOD-100-T3W,,Modelithics CRL Model LibraryTerm/WAN 3 TZ/Win RID#16570,300-4420-00,AWR,1,1516.75,251.27,1265.48,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,VSS-250-T3W,VSS-TERM,VSS for Communication Signals; Term/WAN 3 TZ/Win RID#16572,000-2300-00,AWR,2,2730.00,452.25,4555.50,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,XEM-100-T3W,XEM-TERM,AXIEM FS:3D Planar EM-Direct & Fast Solver; Term/WAN 3 TZ/Win RID#16573,000-2300-00,AWR,1,4095.00,678.37,3416.63,Normal
Invoice,6636TD-5,10/1/2010,,306,"Aeroflex Wichita, Inc.",US,,NOTE,MISC,3yr term to be billed querterly over 3yrs,300-4000-00,AWR,0,0.00,0.00,0.00,Normal
Invoice,6703TD(2),10/1/2010,,9226,Teranetics,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear: EMSight, Layout; Term/Locked/Win",000-2300-00,AWR,1,7200.00,1800.00,5400.00,Normal
Invoice,6703TD(2),10/1/2010,,9226,Teranetics,United States,NORTH AMERICA,NOTE,MISC,2nd year of a 2yr term to be billed yearly,300-4000-00,AWR,0,0.00,0.00,0.00,Normal
Invoice,6839TD-4,10/1/2010,,9574,Aquantia Corp,US,NORTH AMERICA,MWO-200-TFW,MWO-TERM,MWO NonLinear: HB; Term/Floating/Win RID#17173,000-2300-00,AWR,1,2100.00,630.00,1470.00,Normal
Invoice,6839TD-4,10/1/2010,,9574,Aquantia Corp,US,NORTH AMERICA,UPG-TERM,,Upgrade of exiciting MWO-225-TLW to a Floating License RID#17172,000-2300-00,,1,814.29,244.29,570.00,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/FloatingRID #17660,000-2300-00,EUR,50,6300.00,6228.26,3587.00,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & Multi-Rate Harmonic Balance; Term/Floating RID#17661,000-2300-00,EUR,50,3150.00,3114.13,1793.50,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating RID#17662,000-2300-00,EUR,50,3375.00,3336.57,1921.50,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating RID#17663,000-2300-00,EUR,50,1400.00,1384.06,797.00,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating RID#17664,000-2300-00,EUR,50,3150.00,3114.13,1793.50,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/FloatingRID#17665,000-2300-00,EUR,1,700.00,692.50,7.50,Normal
Invoice,7049TI-3,10/1/2010,,562,SAAB Avitronics.,Sweden,EUROPE,NOTE,MISC,3rd inv of 12 in a 3yr term to be billed yearly,300-4000-00,EUR,0,0.00,0.00,0.00,Normal
Invoice,7050TI-3,10/1/2010,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating RID#17672,000-2300-00,EUR,10,6300.00,6100.58,1994.20,Normal
Invoice,7050TI-3,10/1/2010,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & Multi-Rate Harmonic Balance; Term/Floating RID#17673,000-2300-00,EUR,10,3150.00,3050.29,997.10,Normal
Invoice,7050TI-3,10/1/2010,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating RID#17674,000-2300-00,EUR,10,3375.00,3268.17,1068.30,Normal
Invoice,7050TI-3,10/1/2010,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating RID#17675,000-2300-00,EUR,10,1400.00,1355.68,443.20,Normal
Invoice,7050TI-3,10/1/2010,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating RID#17676,000-2300-00,EUR,10,3150.00,3050.28,997.20,Normal
Invoice,7050TI-3,10/1/2010,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,NOTE,MISC,3rd inv of 12 in a 3yr term to be billed quarterly,300-4000-00,EUR,0,0.00,0.00,0.00,Normal
Invoice,7051TI-3,10/1/2010,,210,Saab Microwave Systems,SWEDEN,EUROPE,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating RID#17666,000-2300-00,EUR,50,6300.00,6013.06,14347.00,Normal
