"AWR Corporation",
"AWR Corporation",
"October 31, 2012",
O,71,0,10001,171,00,000000,2805615.84,,Cash - Operating
O,71,0,10001,171,00,000000,21578.48,,Cash - Secondary Checking
O,71,0,10001,171,00,000000,1118133.64,,Cash - JPY
O,71,0,11001,171,00,000000,3594355.93,,Accounts Receivable
O,71,0,11011,171,00,000000,,214028.95,Allowance for Doubtful Accts
O,71,0,11031,171,00,000000,10500,,Other Receivables
O,71,0,27404,171,00,000000,10257380.17,,Interco AWR/NI
O,71,0,12020,171,00,000000,703849,,Interco US / UK
O,71,0,12020,171,00,000000,,134473,Interco US / APLAC
O,71,0,12020,171,00,000000,5990.72,,Interco US / JP
O,71,0,14045,171,00,000000,1774.96,,Prepaid Royalties
O,71,0,14017,171,00,000000,29900,,Prepaid Tradeshow
O,71,0,14015,171,00,000000,6679.67,,Prepaid Advertising
O,71,0,14011,171,00,000000,21072.15,,Prepaid Insurance
O,71,0,14013,171,00,000000,70139.93,,Prepaid SW Maint Contracts
O,71,0,14045,171,00,000000,18765.48,,Prepaid Other
O,71,0,15040,171,00,000000,104115.91,,Furniture & Fixtures
O,71,0,15030,171,00,000000,404393.25,,Computer Hardware
O,71,0,15080,171,00,000000,381156.62,,Computer Software
O,71,0,15020,171,00,000000,327776.87,,Other Equipment
O,71,0,15015,171,00,000000,65873.49,,Leasehold Improvements
O,71,0,16040,171,00,000000,,1029396.92,Accum Depr - F&F
O,71,0,16030,171,00,000000,,10387.94,Accum Depr - Comp HW
O,71,0,16018,171,00,000000,,44108.07,Accum Depr - Leasehold
O,71,0,14097,171,00,000000,,750267,Federal Cur Def Tax Asset
O,71,0,14097,171,00,000000,5439180,,Federal Non Cur Def Tax Asset
O,71,0,14097,171,00,000000,,4688912,Federal Valuation Reserve
O,71,0,14098,171,00,000000,12164,,State Cur Def Tax Asset
O,71,0,14098,171,00,000000,2331045,,State Non Cur Def Tax Asset
O,71,0,14098,171,00,000000,,2343210,State Valuation Reserve
O,71,0,18010,171,00,000000,16099,,Investment in AWR Ltd.
O,71,0,18010,171,00,000000,2625556.89,,Investment in AWR-Aplac, OY
O,71,0,18010,171,00,000000,85709.36,,Investment in AWR Japan KK
O,71,0,17090,171,00,000000,870000,,Intellectual Property
O,71,0,17090,171,00,000000,,852916.51,Accum Amort IP
O,71,0,17085,171,00,000000,271009.51,,Goodwill
O,71,0,19005,171,00,000000,35932.99,,Security Deposits
O,71,0,20001,171,00,000000,,18661.15,Accounts Payable
O,71,0,20006,171,00,000000,,78551.41,Sale Rep & Reseller Payable
O,71,0,20046,171,00,000000,,50478.53,Accrued Operating Expenses
O,71,0,23001,171,00,000000,922280,,Income Tax Payable
O,71,0,24020,171,00,000000,,9014.33,Sales Tax Payable
O,71,0,24020,171,00,000000,0.01,,Sales Tax Payable - MA
O,71,0,24020,171,00,000000,,31605.25,Consumption Tax Payable
O,71,0,24065,171,00,000000,,3038.73,Accrued Tax - Other
O,71,0,25053,171,00,000000,,8115589.1,Deferred Revenue Term License
O,71,0,25053,171,00,000000,,4786247.24,Deferred Revenue Maintenance
O,71,0,25053,171,00,000000,,20940.54,Deferred Revenue Service
O,71,0,21021,171,00,000000,,665221.61,Accrued Vacation
O,71,0,21001,171,00,000000,,0.01,Accrued Wages
O,71,0,21005,171,00,000000,,488227,Accrued Bonus & Commission
O,71,0,25002,171,00,000000,,5038.3,Pre Tax Deduction Liability
O,71,0,20005,171,00,000000,11754.51,,Expense Report Clearing
O,71,0,20045,171,00,000000,,14.16,Accrued Payroll Tax
O,71,0,20045,171,00,000000,,0.04,URSSAF - PR Tax Accrual
O,71,0,21031,171,00,000000,,214612.93,Accrued ESPP
O,71,0,20045,171,00,000000,0.04,,Other Accrued Employee Benefits
O,71,0,20045,171,00,000000,,1038339.22,NI - accruals
O,71,0,20045,171,00,000000,,282861.25,Acc AP & Other S/T Liabilities
O,71,0,26080,171,00,000000,,121752.65,Deferred Rent
O,71,0,35001,171,00,000000,,1735.35,Common Stock AWR Corp
O,71,0,35001,171,00,000000,,201061,Warrants
O,71,0,35001,171,00,000000,,17456509.13,Additional PIC AWR Corp.
O,71,0,35001,171,00,000000,170988.56,,Accreted Dividends
O,71,0,35001,171,00,000000,10906804.16,,Retained Earnings  000-3900
O,71,0,40010,171,00,000000,,2300754.61,Other Perpetual License
O,71,0,40010,171,00,000000,,22766.4,ANO Perpetual License
O,71,0,40010,171,00,000000,,71304.92,APL Perpetual License
O,71,0,40010,171,00,000000,,2210645.28,MWO  Perpetual License
O,71,0,40010,171,00,000000,,1057526.79,VSS Perpetual License
O,71,0,40010,171,00,000000,,209722.4,EM Perpetual License
O,71,0,40010,171,00,000000,,616884.88,Other Maintenance
O,71,0,40010,171,00,000000,,181932.79,ANO Maintenance
O,71,0,40010,171,00,000000,,99192.04,APL Maintenance
O,71,0,40010,171,00,000000,,4855748.06,MWO  Maintenance
O,71,0,40010,171,00,000000,,912079.14,VSS Maintenance
O,71,0,40010,171,00,000000,,297004.78,EM Maintenance
O,71,0,40010,171,00,000000,,976067.68,Other Term License
O,71,0,40010,171,00,000000,,1662622.96,ANO Term License
O,71,0,40010,171,00,000000,,210958.05,APL Term License
O,71,0,40010,171,00,000000,,4092438.59,MWO  Term License
O,71,0,40010,171,00,000000,,479403.53,VSS Term License
O,71,0,40010,171,00,000000,,692126.47,EM Term License
O,71,0,40010,171,00,000000,,211868.12,Service & Training
O,71,0,40010,171,00,000000,,33277.94,OEM Perpetual License
O,71,0,40010,171,00,000000,,6473.95,OEM Maintenance
O,71,0,40010,171,00,000000,,18633.74,OEM Term License
O,71,0,44010,171,00,000000,1523213.7,,Cost Plus UK
O,71,0,44010,171,00,000000,1046261.51,,Cost Plus Japan
O,71,0,64010,171,00,000000,425481.9,,Commissions - Reseller
O,71,0,40010,171,00,000000,14100.1,,VAT-Tax Unrecoverable
O,71,0,44055,171,00,000000,,60318,Intercompany sales
O,71,0,50081,171,00,000000,387920,,Intercompany COS
O,71,1090,66023,171,00,000000,5721.56,,Product Shipping Invoiced
O,71,1090,50021,171,00,000000,4728.28,,Product COS
O,71,1090,50021,171,00,000000,3622.54,,Product Manual Production
O,71,1090,50021,171,00,000000,114.16,,Subcontraced product development
O,71,1090,50021,171,00,000000,250326,,Third party product royalty
